5,16,31,56,1888,-5752,10568,516,1300,4224
5,16,31,56,1952,-5752,10752,518,1296,4224
5,16,31,56,1928,-5792,10776,514,1280,4224
5,16,31,56,1896,-5728,10752,516,1296,4224
5,16,31,56,1856,-5784,10576,516,1280,4224
5,16,31,56,1984,-5664,10584,518,1296,4224
5,16,31,56,1888,-5760,10576,516,1285,4224
5,16,31,56,1856,-5792,10520,516,1301,4224
5,16,31,56,1920,-5792,10496,512,1297,4224
5,16,31,56,1792,-5848,10824,518,1301,4224
5,16,31,56,1960,-5760,10496,514,1301,4224
5,16,31,56,1928,-5728,10560,518,1280,4224
5,16,31,56,1960,-5688,10568,516,1300,4224
5,16,31,56,1992,-5720,10520,516,1284,4224
5,16,31,56,1896,-5728,10576,516,1296,4224
5,16,31,56,1920,-5728,10768,514,1296,4224
5,16,31,56,1928,-5728,10752,514,1281,4224
5,16,31,56,1920,-5784,10768,516,1300,4224
5,16,31,56,1888,-5720,10520,514,1284,4224
5,16,31,57,1896,-6136,10496,514,1280,4224
5,16,31,57,1888,-5848,10520,518,1297,4224
5,16,31,57,1888,-5824,10576,518,1296,4224
5,16,31,57,1992,-5760,10760,518,1296,4224
5,16,31,57,1920,-5784,10504,512,1280,4224
5,16,31,57,1832,-5720,10584,514,1284,4224
5,16,31,57,1864,-5688,10816,518,1300,4224
5,16,31,57,1992,-5696,10568,516,1300,4224
5,16,31,57,1952,-5696,10584,516,1296,4224
5,16,31,57,1888,-5784,10776,516,1301,4224
5,16,31,57,1832,-5784,10504,514,1301,4224
5,16,31,57,1952,-5784,10752,518,1281,4224
5,16,31,57,1832,-6144,10512,514,1284,4224
5,16,31,57,1984,-5760,10568,514,1284,4224
5,16,31,57,1896,-5688,10832,518,1296,4224
5,16,31,57,1888,-5728,10768,516,1284,4224
5,16,31,57,1864,-5696,10568,514,1300,4224
5,16,31,57,1888,-5816,10504,512,1296,4224
5,16,31,57,1896,-5824,10504,518,1285,4224
5,16,31,57,1864,-5696,10832,514,1297,4224
5,16,31,57,1928,-5792,10520,518,1301,4224
5,16,31,57,1952,-5752,10576,512,1280,4224
5,16,30,6,1928,-5784,10752,512,1284,4224
5,16,30,6,1920,-5728,10496,516,1281,4224
5,16,30,6,1800,-5816,10752,516,1296,4224
5,16,30,6,1928,-5792,10496,518,1285,4224
5,16,30,6,1856,-5696,10496,518,1281,4224
5,16,30,6,1896,-5760,10496,516,1280,4224
5,16,30,6,1888,-5720,10496,518,1301,4224
5,16,30,6,1864,-5752,10752,518,1285,4224
5,16,30,6,1888,-5760,10496,514,1296,4224
5,16,30,6,1928,-5760,10496,512,1300,4224
5,16,30,6,1928,-5760,10752,518,1281,4224
5,16,30,6,1952,-5824,10496,512,1285,4224
5,16,30,6,1864,-5816,10752,514,1300,4224
5,16,30,6,1960,-5784,10752,512,1284,4224
5,16,30,6,1832,-5792,10496,514,1301,4224
5,16,30,6,1888,-5728,10752,518,1280,4224
5,16,30,6,1864,-5664,10752,518,1300,4224
5,16,30,6,1920,-5688,10496,514,1285,4224
5,16,30,6,1896,-5696,10496,512,1281,4224
5,16,30,6,1952,-5688,10496,516,1281,4224
5,16,30,6,1832,-5728,10496,514,1296,4224
5,16,30,6,1960,-5720,10752,518,1296,4224
5,16,30,6,1856,-5760,10752,516,1300,4224
5,16,30,7,1896,-5752,10752,514,1280,4224
5,16,30,7,1896,-5656,10752,514,1296,4224
5,16,30,7,1800,-5760,10752,512,1280,4224
5,16,30,7,1856,-5784,10752,516,1280,4224
5,16,30,7,1888,-5760,10496,514,1296,4224
5,16,30,7,1896,-5728,10496,514,1285,4224
5,16,30,7,1832,-5720,10752,514,1297,4224
5,16,30,7,1960,-5824,10496,516,1297,4224
5,16,30,7,1832,-5720,10496,518,1301,4224
5,16,30,7,1928,-5688,10752,518,1301,4224
5,16,30,7,1928,-5760,10496,512,1281,4224
5,16,30,7,1920,-5688,10496,512,1285,4224
5,16,30,7,1792,-5664,10496,518,1297,4224
5,16,30,7,1864,-6144,10752,512,1297,4224
5,16,30,7,1856,-5720,10496,512,1297,4224
5,16,30,7,1960,-5728,10752,516,1297,4224
5,16,30,7,1736,-5792,10496,512,1296,4224
5,16,30,7,1864,-5816,10752,512,1297,4224
5,16,30,7,1896,-5728,10752,514,1296,4224
5,16,30,7,1952,-5696,10496,516,1297,4224
5,16,30,7,1960,-5728,10496,518,1300,4224
5,16,30,7,1928,-5728,10496,518,1296,4224
5,16,30,7,1992,-5760,10496,512,1285,4224
5,16,30,8,1824,-5696,10752,512,1301,4224
5,16,30,8,1928,-5752,10496,512,1300,4224
5,16,30,8,1832,-5816,10752,518,1280,4224
5,16,30,8,1920,-5848,10752,514,1300,4224
5,16,30,8,1928,-5720,10496,512,1285,4224
5,16,30,8,1928,-5728,10752,514,1300,4224
5,16,30,8,1920,-5720,10496,512,1300,4224
5,16,30,8,1928,-5888,10496,518,1297,4224
5,16,30,8,1856,-5816,10496,518,1285,4224
5,16,30,8,1920,-5784,10496,516,1285,4224
5,16,30,8,1920,-5792,10496,516,1301,4224
5,16,30,8,1864,-5760,10752,514,1297,4224
5,16,30,8,1928,-5760,10752,512,1285,4224
5,16,30,8,1888,-5824,10496,514,1297,4224
5,16,30,8,1888,-5784,10752,518,1284,4224
5,16,30,8,1864,-5664,10496,516,1281,4224
5,16,30,8,1928,-5784,10752,518,1301,4224
5,16,30,8,1896,-5720,10496,518,1301,4224
5,16,30,8,1856,-5752,10752,516,1296,4224
5,16,30,8,1832,-5728,10496,514,1300,4224
5,16,30,8,2016,-5816,10496,514,1285,4224
5,16,30,8,1856,-5720,10496,518,1301,4224
5,16,30,9,1768,-5688,10752,514,1281,4224
5,16,30,9,1920,-5752,10752,516,1296,4224
5,16,30,9,1856,-5856,10496,514,1281,4224
5,16,30,9,1888,-5688,10496,512,1285,4224
5,16,30,9,1768,-5720,10752,512,1296,4224
5,16,30,9,1920,-5760,10496,514,1280,4224
5,16,30,9,1832,-5760,10496,518,1297,4224
5,16,30,9,1896,-5792,10752,518,1300,4224
5,16,30,9,1984,-5752,10752,512,1301,4224
5,16,30,9,1856,-5688,10752,512,1296,4224
5,16,30,9,1952,-5728,10496,514,1284,4224
5,16,30,9,1960,-5656,10496,518,1301,4224
5,16,30,9,1920,-5824,10752,514,1280,4224
5,16,30,9,1824,-5728,10496,518,1301,4224
5,16,30,9,1856,-5848,10496,516,1285,4224
5,16,30,9,1888,-5656,10752,516,1285,4224
5,16,30,9,1920,-5720,10752,516,1281,4224
5,16,30,9,1856,-5752,10752,518,1280,4224
5,16,30,9,1824,-5760,10752,512,1296,4224
5,16,30,9,1896,-5752,10752,512,1280,4224
5,16,30,9,1856,-5720,10496,512,1280,4224
5,16,30,9,1888,-5720,10496,516,1284,4224
5,16,30,9,1928,-5728,10496,518,1284,4224
5,16,30,6,2016,-5760,10756,514,1300,4224
5,16,30,6,1832,-5816,10500,514,1301,4224
5,16,30,6,1992,-5696,10496,516,1281,4224
5,16,30,6,8,-5760,10500,516,1281,4224
5,16,30,6,1896,-5792,10752,516,1301,4224
5,16,30,6,1864,-5720,10500,516,1284,4224
5,16,30,6,1928,-5656,10752,514,1284,4224
5,16,30,6,1856,-5760,10500,514,1281,4224
5,16,30,6,1928,-5720,10500,516,1281,4224
5,16,30,6,1896,-5760,10752,512,1284,4224
5,16,30,6,8,-5696,10752,518,1280,4224
5,16,30,6,1888,-5752,10496,518,1297,4224
5,16,30,6,1896,-5784,10500,516,1285,4224
5,16,30,6,1920,-5816,10496,514,1284,4224
5,16,30,6,1984,-5760,10500,512,1301,4224
5,16,30,6,1888,-5784,10496,518,1296,4224
5,16,30,6,1896,-5752,10752,518,1296,4224
5,16,30,6,1896,-5696,10752,512,1285,4224
5,16,30,6,1832,-5720,10500,514,1285,4224
5,16,30,6,1888,-5720,10496,514,1300,4224
5,16,30,6,1824,-5760,10496,512,1284,4224
5,16,30,6,1896,-5816,10756,512,1285,4224
5,16,30,6,1888,-5760,10496,518,1297,4224
5,16,30,7,1832,-5728,10752,516,1296,4224
5,16,30,7,1888,-5728,10496,516,1301,4224
5,16,30,7,1888,-5696,10500,518,1281,4224
5,16,30,7,1928,-5760,10752,518,1301,4224
5,16,30,7,1864,-5688,10500,518,1300,4224
5,16,30,7,1888,-5792,10752,516,1281,4224
5,16,30,7,1896,-5848,10500,518,1280,4224
5,16,30,7,1888,-5728,10496,514,1297,4224
5,16,30,7,1888,-5752,10756,516,1285,4224
5,16,30,7,1864,-5688,10496,516,1300,4224
5,16,30,7,1984,-5792,10496,514,1280,4224
5,16,30,7,1960,-5720,10756,518,1285,4224
5,16,30,7,1928,-5728,10756,516,1281,4224
5,16,30,7,1928,-5696,10752,518,1301,4224
5,16,30,7,1824,-5728,10756,518,1281,4224
5,16,30,7,1920,-5728,10756,514,1281,4224
5,16,30,7,1888,-5824,10500,512,1281,4224
5,16,30,7,1920,-5784,10500,512,1300,4224
5,16,30,7,1920,-5824,10756,512,1297,4224
5,16,30,7,1856,-5824,10496,512,1280,4224
5,16,30,7,1864,-5696,10752,516,1300,4224
5,16,30,7,1920,-5696,10756,516,1297,4224
5,16,30,7,1856,-5728,10756,512,1280,4224
5,16,30,8,1864,-5792,10500,512,1284,4224
5,16,30,8,1960,-5888,10752,512,1297,4224
5,16,30,8,1888,-5792,10496,518,1281,4224
5,16,30,8,1896,-5792,10500,514,1297,4224
5,16,30,8,1888,-5760,10500,512,1284,4224
5,16,30,8,1824,-5656,10496,516,1296,4224
5,16,30,8,1984,-5752,10752,512,1284,4224
5,16,30,8,1960,-5792,10752,516,1281,4224
5,16,30,8,1864,-5720,10756,516,1300,4224
5,16,30,8,1832,-5720,10756,516,1300,4224
5,16,30,8,1984,-5728,10752,512,1280,4224
5,16,30,8,1800,-5760,10756,512,1280,4224
5,16,30,8,1888,-5752,10756,516,1285,4224
5,16,30,8,1736,-5760,10500,518,1280,4224
5,16,30,8,1952,-5784,10756,514,1297,4224
5,16,30,8,1920,-5696,10756,512,1301,4224
5,16,30,8,1856,-5728,10756,512,1297,4224
5,16,30,8,1832,-5656,10756,518,1297,4224
5,16,30,8,1920,-5816,10500,514,1300,4224
5,16,30,8,1928,-5752,10756,518,1301,4224
5,16,30,8,1856,-5784,10496,512,1284,4224
5,16,30,8,1920,-5720,10496,518,1280,4224
5,16,30,8,1928,-5728,10496,518,1280,4224
5,16,30,9,1928,-5664,10752,516,1284,4224
5,16,30,9,1864,-5792,10756,516,1297,4224
5,16,30,9,1824,-5760,10500,514,1297,4224
5,16,30,9,1960,-5720,10496,516,1281,4224
5,16,30,9,1800,-5784,10756,518,1300,4224
5,16,30,9,1992,-5824,10496,516,1300,4224
5,16,30,9,1896,-5696,10752,514,1285,4224
5,16,30,9,1760,-5688,10752,514,1284,4224
5,16,30,9,1800,-5752,10500,518,1300,4224
5,16,30,9,1896,-5760,10756,518,1296,4224
5,16,30,9,1896,-5728,10496,516,1285,4224
5,16,30,9,1800,-5784,10752,518,1301,4224
5,16,30,9,1928,-5856,10496,516,1281,4224
5,16,30,9,1992,-5720,10756,514,1284,4224
5,16,30,9,1792,-5728,10756,514,1284,4224
5,16,30,9,1856,-5728,10500,518,1285,4224
5,16,30,9,1928,-5696,10756,518,1281,4224
5,16,30,9,1856,-5720,10500,516,1284,4224
5,16,30,9,1856,-5688,10500,512,1281,4224
5,16,30,9,1888,-5696,10496,512,1296,4224
5,16,30,9,1864,-5824,10496,518,1296,4224
5,16,30,9,1888,-5792,10500,518,1281,4224
5,16,30,6,1856,-5760,10760,516,1296,4224
5,16,30,6,1864,-5696,10496,514,1285,4224
5,16,30,6,1888,-5784,10496,518,1284,4224
5,16,30,6,1896,-5728,10504,516,1285,4224
5,16,30,6,1952,-5880,10760,516,1281,4224
5,16,30,6,1896,-5816,10496,518,1281,4224
5,16,30,6,1928,-5792,10496,514,1297,4224
5,16,30,6,1960,-5720,10496,516,1284,4224
5,16,30,6,1768,-5888,10496,512,1285,4224
5,16,30,6,1920,-5856,10752,512,1301,4224
5,16,30,6,1864,-5760,10752,514,1285,4224
5,16,30,6,1960,-5848,10496,518,1296,4224
5,16,30,6,1888,-5752,10504,516,1296,4224
5,16,30,6,1920,-5664,10504,518,1280,4224
5,16,30,6,1824,-5824,10504,514,1281,4224
5,16,30,6,1864,-5856,10760,516,1280,4224
5,16,30,6,1952,-5784,10496,514,1280,4224
5,16,30,6,1920,-5848,10752,512,1300,4224
5,16,30,6,1856,-5856,10504,516,1284,4224
5,16,30,6,1888,-5792,10504,516,1297,4224
5,16,30,6,1888,-5784,10504,512,1300,4224
5,16,30,6,1864,-5752,10496,516,1280,4224
5,16,30,6,1792,-5760,10752,512,1296,4224
5,16,30,7,1864,-5696,10496,516,1300,4224
5,16,30,7,1888,-5792,10504,512,1284,4224
5,16,30,7,1760,-5824,10760,518,1280,4224
5,16,30,7,1920,-5688,10752,518,1285,4224
5,16,30,7,1800,-5688,10496,514,1296,4224
5,16,30,7,1920,-5664,10496,518,1280,4224
5,16,30,7,1960,-5752,10752,512,1300,4224
5,16,30,7,1952,-5728,10504,518,1281,4224
5,16,30,7,1960,-5792,10504,514,1280,4224
5,16,30,7,1864,-5728,10504,512,1284,4224
5,16,30,7,1928,-5784,10496,516,1300,4224
5,16,30,7,1832,-5792,10496,518,1284,4224
5,16,30,7,1792,-5792,10496,518,1284,4224
5,16,30,7,1928,-5824,10752,516,1284,4224
5,16,30,7,1896,-5760,10760,514,1297,4224
5,16,30,7,1952,-5792,10504,512,1280,4224
5,16,30,7,1928,-5784,10496,514,1285,4224
5,16,30,7,1864,-5784,10760,518,1296,4224
5,16,30,7,1920,-5688,10504,516,1300,4224
5,16,30,7,1896,-5792,10760,516,1297,4224
5,16,30,7,1920,-5752,10496,512,1301,4224
5,16,30,7,1768,-5856,10496,514,1301,4224
5,16,30,7,1824,-5792,10496,514,1300,4224
5,16,30,16,1992,-5696,10496,512,1296,4224
5,16,30,16,1896,-6144,10512,518,1284,4224
5,16,30,16,1952,-5816,10752,514,1284,4224
5,16,30,16,1920,-5752,10768,514,1296,4224
5,16,30,16,1704,-5728,10512,518,1296,4224
5,16,30,16,1832,-5752,10496,518,1296,4224
5,16,30,16,1928,-5856,10752,516,1296,4224
5,16,30,16,1824,-5816,10752,516,1285,4224
5,16,30,16,1896,-5752,10752,512,1301,4224
5,16,30,16,1960,-5824,10496,516,1296,4224
5,16,30,16,1832,-5720,10496,514,1296,4224
5,16,30,16,1896,-5824,10768,514,1280,4224
5,16,30,16,1896,-5664,10496,512,1281,4224
5,16,30,16,1920,-5752,10752,516,1285,4224
5,16,30,16,1960,-5816,10512,516,1300,4224
5,16,30,16,1824,-5792,10512,516,1300,4224
5,16,30,16,1864,-5760,10768,518,1284,4224
5,16,30,16,1928,-5688,10496,514,1281,4224
5,16,30,16,1928,-5720,10496,516,1280,4224
5,16,30,16,1920,-5848,10752,518,1300,4224
5,16,30,16,1952,-5880,10768,518,1281,4224
5,16,30,16,1928,-5824,10768,516,1300,4224
5,16,30,17,1992,-5760,10512,516,1285,4224
5,16,30,17,1832,-5720,10512,516,1281,4224
5,16,30,17,1856,-5696,10512,516,1296,4224
5,16,30,17,1824,-5784,10512,518,1281,4224
5,16,30,17,1824,-5696,10512,514,1301,4224
5,16,30,17,1888,-5696,10496,518,1301,4224
5,16,30,17,1920,-5760,10752,516,1300,4224
5,16,30,17,1984,-5760,10512,514,1297,4224
5,16,30,17,1768,-5728,10752,514,1301,4224
5,16,30,17,1920,-5752,10768,512,1284,4224
5,16,30,17,1856,-5816,10496,514,1297,4224
5,16,30,17,1952,-5728,10768,516,1281,4224
5,16,30,17,1824,-5664,10496,514,1300,4224
5,16,30,17,1864,-5848,10768,516,1297,4224
5,16,30,17,1832,-5784,10512,514,1300,4224
5,16,30,17,1888,-5760,10752,514,1301,4224
5,16,30,17,2024,-5784,10752,516,1284,4224
5,16,30,17,1896,-5760,10752,512,1280,4224
5,16,30,17,1896,-5752,10496,516,1285,4224
5,16,30,17,1960,-5720,10496,512,1285,4224
5,16,30,17,1928,-5752,10752,518,1297,4224
5,16,30,17,1896,-5784,10512,514,1296,4224
5,16,30,17,1856,-5856,10768,516,1296,4224
5,16,30,18,1888,-5696,10512,512,1297,4224
5,16,30,18,1856,-5752,10496,518,1297,4224
5,16,30,18,1920,-5856,10512,512,1285,4224
5,16,30,18,1928,-5656,10752,514,1285,4224
5,16,30,18,1920,-5728,10496,512,1296,4224
5,16,30,18,1864,-5784,10496,518,1280,4224
5,16,30,18,1896,-5760,10752,516,1296,4224
5,16,30,18,1856,-5752,10512,518,1296,4224
5,16,30,18,1896,-5880,10512,514,1300,4224
5,16,30,18,1888,-5760,10752,518,1280,4224
5,16,30,18,1856,-5688,10512,512,1300,4224
5,16,30,18,1896,-5664,10768,514,1284,4224
5,16,30,18,1952,-5784,10496,518,1285,4224
5,16,30,18,1960,-5784,10496,518,1280,4224
5,16,30,18,1888,-5728,10752,516,1300,4224
5,16,30,18,1800,-5792,10752,516,1281,4224
5,16,30,18,1856,-5688,10496,516,1281,4224
5,16,30,18,1800,-5728,10496,518,1284,4224
5,16,30,18,1984,-5752,10768,518,1301,4224
5,16,30,18,1952,-5728,10512,516,1285,4224
5,16,30,18,1928,-5728,10496,514,1280,4224
5,16,30,18,1896,-5696,10768,514,1301,4224
5,16,30,19,1824,-5784,10512,516,1281,4224
5,16,30,19,1960,-5752,10512,518,1281,4224
5,16,30,19,1928,-5760,10496,518,1296,4224
5,16,30,19,1928,-5752,10512,512,1285,4224
5,16,30,19,1952,-5696,10512,518,1301,4224
5,16,30,19,1920,-5752,10496,518,1300,4224
5,16,30,19,1832,-5696,10496,514,1297,4224
5,16,30,19,1888,-5688,10768,514,1297,4224
5,16,30,19,1888,-5760,10496,514,1284,4224
5,16,30,19,1920,-5816,10752,512,1281,4224
5,16,30,19,1888,-5696,10768,512,1280,4224
5,16,30,19,1896,-5848,10752,514,1300,4224
5,16,30,19,1952,-5664,10512,518,1284,4224
5,16,30,19,1896,-5816,10512,518,1296,4224
5,16,30,19,1920,-5784,10496,514,1284,4224
5,16,30,19,1832,-5792,10256,518,1300,4224
5,16,30,19,1928,-5760,10768,518,1300,4224
5,16,30,19,1896,-5824,10496,518,1285,4224
5,16,30,19,1960,-5816,10496,518,1285,4224
5,16,30,19,1888,-5664,10496,514,1285,4224
5,16,30,19,1824,-5688,10768,518,1297,4224
5,16,30,19,1888,-5688,10496,516,1281,4224
5,16,30,16,1984,-5792,10500,516,1301,4224
5,16,30,16,1888,-5760,10752,512,1285,4224
5,16,30,16,1856,-5760,10512,516,1284,4224
5,16,30,16,1888,-5792,10516,514,1285,4224
5,16,30,16,1896,-5816,10772,516,1285,4224
5,16,30,16,1792,-5760,10752,512,1300,4224
5,16,30,16,1888,-5784,10500,512,1300,4224
5,16,30,16,1824,-5752,10756,516,1301,4224
5,16,30,16,1928,-5816,10752,516,1285,4224
5,16,30,16,1960,-5784,10496,512,1280,4224
5,16,30,16,1824,-5760,10756,514,1300,4224
5,16,30,16,2016,-5752,10516,512,1280,4224
5,16,30,16,1896,-5720,10756,512,1285,4224
5,16,30,16,1768,-5728,10516,514,1296,4224
5,16,30,16,1888,-5752,10512,516,1301,4224
5,16,30,16,1824,-5752,10768,516,1281,4224
5,16,30,16,1768,-5720,10500,512,1296,4224
5,16,30,16,1864,-5728,10500,516,1284,4224
5,16,30,16,1888,-5760,10768,516,1284,4224
5,16,30,16,1920,-5760,10752,516,1281,4224
5,16,30,16,1864,-5752,10768,514,1301,4224
5,16,30,16,1832,-5656,10512,514,1285,4224
5,16,30,17,1888,-5784,10516,516,1300,4224
5,16,30,17,1896,-5688,10500,516,1280,4224
5,16,30,17,1832,-5824,10496,516,1285,4224
5,16,30,17,1888,-5784,10756,518,1285,4224
5,16,30,17,2024,-5824,10500,518,1301,4224
5,16,30,17,1928,-5784,10752,518,1296,4224
5,16,30,17,1864,-5760,10768,516,1300,4224
5,16,30,17,1832,-5664,10496,516,1296,4224
5,16,30,17,1888,-5816,10512,516,1280,4224
5,16,30,17,1896,-5664,10752,512,1301,4224
5,16,30,17,1824,-5760,10512,514,1284,4224
5,16,30,17,1824,-5696,10768,512,1296,4224
5,16,30,17,1864,-5760,10752,512,1300,4224
5,16,30,17,1888,-5752,10500,514,1296,4224
5,16,30,17,1888,-5824,10512,512,1285,4224
5,16,30,17,1896,-5816,10756,516,1281,4224
5,16,30,17,1824,-5856,10500,512,1285,4224
5,16,30,17,1960,-5784,10772,516,1285,4224
5,16,30,17,1920,-5824,10496,518,1281,4224
5,16,30,17,1928,-5848,10496,518,1297,4224
5,16,30,17,1856,-5888,10772,512,1280,4224
5,16,30,17,1888,-5760,10752,512,1285,4224
5,16,30,17,1856,-5760,10772,514,1285,4224
5,16,30,18,1928,-5760,10768,512,1297,4224
5,16,30,18,1864,-5752,10516,518,1281,4224
5,16,30,18,1920,-5720,10772,516,1297,4224
5,16,30,18,1856,-5760,10516,512,1285,4224
5,16,30,18,1960,-5696,10516,518,1301,4224
5,16,30,18,1928,-5696,10768,514,1285,4224
5,16,30,18,1864,-5720,10772,512,1300,4224
5,16,30,18,1888,-5720,10756,512,1280,4224
5,16,30,18,1896,-5696,10768,516,1301,4224
5,16,30,18,1792,-5784,10752,516,1300,4224
5,16,30,18,1856,-6144,10512,512,1296,4224
5,16,30,18,1792,-5728,10496,514,1280,4224
5,16,30,18,1984,-5760,10768,514,1296,4224
5,16,30,18,1960,-5664,10512,512,1297,4224
5,16,30,18,1952,-5824,10752,514,1285,4224
5,16,30,18,1952,-5720,10500,516,1281,4224
5,16,30,18,1792,-5856,10512,512,1297,4224
5,16,30,18,1864,-5752,10496,516,1285,4224
5,16,30,18,1952,-6136,10752,518,1285,4224
5,16,30,18,1864,-5760,10516,512,1297,4224
5,16,30,18,1952,-5760,10516,512,1301,4224
5,16,30,18,1856,-5760,10752,512,1296,4224
5,16,30,19,1960,-5728,10768,514,1301,4224
5,16,30,19,1952,-5696,10756,512,1300,4224
5,16,30,19,1856,-5824,10752,512,1297,4224
5,16,30,19,1896,-5728,10512,514,1300,4224
5,16,30,19,1856,-5752,10512,512,1301,4224
5,16,30,19,1896,-5824,10756,518,1297,4224
5,16,30,19,1864,-5752,10768,518,1297,4224
5,16,30,19,1888,-5720,10768,516,1301,4224
5,16,30,19,1832,-5688,10496,516,1301,4224
5,16,30,19,1960,-5848,10496,518,1285,4224
5,16,30,19,1760,-5760,10752,514,1296,4224
5,16,30,19,1856,-5760,10496,516,1297,4224
5,16,30,19,1832,-5728,10496,514,1301,4224
5,16,30,19,1888,-5720,10500,518,1285,4224
5,16,30,19,1832,-5720,10768,512,1284,4224
5,16,30,19,1920,-5760,10496,518,1300,4224
5,16,30,19,1864,-5696,10496,514,1300,4224
5,16,30,19,1928,-5784,10516,518,1296,4224
5,16,30,19,1960,-5760,10500,512,1297,4224
5,16,30,19,1768,-5760,10768,516,1284,4224
5,16,30,19,1824,-5720,10756,512,1285,4224
5,16,30,19,1888,-5752,10516,514,1284,4224
5,16,30,16,1928,-5760,10760,518,1296,4224
5,16,30,16,1792,-5752,10512,514,1300,4224
5,16,30,16,1888,-5752,10768,512,1297,4224
5,16,30,16,1928,-5784,10760,512,1280,4224
5,16,30,16,1888,-5720,10496,518,1296,4224
5,16,30,16,1896,-5656,10504,518,1284,4224
5,16,30,16,1928,-5816,10752,518,1285,4224
5,16,30,16,1896,-5784,10512,516,1301,4224
5,16,30,16,1824,-5688,10768,518,1301,4224
5,16,30,16,1864,-5752,10752,516,1281,4224
5,16,30,16,1856,-5784,10512,514,1280,4224
5,16,30,16,1896,-5856,10512,512,1300,4224
5,16,30,16,1984,-5816,10512,518,1284,4224
5,16,30,16,1832,-5752,10760,514,1301,4224
5,16,30,16,1896,-5784,10768,514,1285,4224
5,16,30,16,1928,-5824,10752,516,1301,4224
5,16,30,16,1984,-5792,10512,518,1281,4224
5,16,30,16,1896,-5792,10504,512,1281,4224
5,16,30,16,1952,-5880,10520,516,1281,4224
5,16,30,16,1888,-5816,10496,518,1281,4224
5,16,30,16,1928,-5824,10776,516,1297,4224
5,16,30,16,1864,-5664,10520,512,1300,4224
5,16,30,17,1920,-5752,10760,518,1284,4224
5,16,30,17,1888,-5816,10496,516,1281,4224
5,16,30,17,1768,-5752,10520,514,1296,4224
5,16,30,17,1832,-5760,10768,518,1281,4224
5,16,30,17,1888,-5784,10752,516,1281,4224
5,16,30,17,1896,-5688,10760,518,1296,4224
5,16,30,17,1792,-5728,10512,516,1284,4224
5,16,30,17,1768,-5720,10768,516,1300,4224
5,16,30,17,1928,-5752,10504,512,1284,4224
5,16,30,17,1952,-5760,10752,512,1300,4224
5,16,30,17,1896,-5760,10504,518,1284,4224
5,16,30,17,1864,-5816,10496,518,1300,4224
5,16,30,17,1888,-5760,10776,516,1300,4224
5,16,30,17,1920,-5784,10752,514,1281,4224
5,16,30,17,1952,-5760,10520,518,1300,4224
5,16,30,17,1896,-5752,10512,516,1285,4224
5,16,30,17,1824,-5688,10776,516,1285,4224
5,16,30,17,1920,-5728,10512,516,1301,4224
5,16,30,17,1928,-5816,10504,518,1297,4224
5,16,30,17,1896,-5752,10496,514,1284,4224
5,16,30,17,1824,-5752,10512,516,1296,4224
5,16,30,17,1864,-5792,10512,518,1297,4224
5,16,30,17,1888,-5728,10752,514,1280,4224
5,16,30,26,1800,-5664,10528,512,1296,4224
5,16,30,26,1864,-5728,10784,512,1296,4224
5,16,30,26,1856,-5752,10496,518,1281,4224
5,16,30,26,1920,-5696,10496,514,1285,4224
5,16,30,26,1824,-5792,10528,514,1301,4224
